report_date,url,domain,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,num_archives,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain
2023-11-09T15:04:35.094000Z,https://cloudflare-ipfs.com/ipfs/QmaaLDbXwQzncEhHXgDZ72uzprtK4R2zhPAEKy9MWgTpUa,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,105,False,False
2023-11-09T15:04:35.087000Z,https://cloudflare-ipfs.com/ipfs/QmZbVDtXX2sVTtJ7zZx4NHn2EL3VJ9er7zKgF1BBmRQCtL/,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,88,False,False
2023-11-09T15:04:35.073000Z,https://www.cloudflare-ipfs.com/ipfs/QmZbVDtXX2sVTtJ7zZx4NHn2EL3VJ9er7zKgF1BBmRQCtL/?idf=qrkystjjibxqct&amp;epi=egidijus@evita.lt,www.cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,88,False,True
2023-11-09T15:04:35.052000Z,https://ipfs.io/ipfs/bafybeicrvbclbu64sjbypaoiythbh5qnf2sntrpi24efzlf7vtskizuk2i,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,67,False,False
2023-11-09T15:04:35.046000Z,https://bafybeibdqjpkmeyunhkfdoknpey22arzsmtuv63vz5wf6eliz233xb2oqa.ipfs.dweb.link/dhl.html,bafybeibdqjpkmeyunhkfdoknpey22arzsmtuv63vz5wf6eliz233xb2oqa.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,138,False,True
2023-11-09T15:04:35.039000Z,https://pago4-72.bigwoods2712.repl.co/tuya.php,pago4-72.bigwoods2712.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,141,False,True
2023-11-09T15:04:35.032000Z,https://472enviosyrastreos.envio472.repl.co/tuya.php,472enviosyrastreos.envio472.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,141,False,True
2023-11-09T15:04:34.997000Z,https://fmemoz.za.com,fmemoz.za.com,1998-03-24T05:00:00Z,2022-09-17T16:20:53Z,True,True,False,True,2,5,31,False,True
2023-11-09T15:04:34.977000Z,https://dmiagrp.com/a,dmiagrp.com,2004-05-13T10:35:18Z,2023-05-14T10:52:24Z,True,True,False,True,2,57,115,False,False
2023-11-09T15:04:34.963000Z,https://dmiagrp.com/bc,dmiagrp.com,2004-05-13T10:35:18Z,2023-05-14T10:52:24Z,True,True,False,True,2,57,295,False,False
2023-11-09T15:04:34.950000Z,https://dmiagrp.com/b,dmiagrp.com,2004-05-13T10:35:18Z,2023-05-14T10:52:24Z,True,True,False,True,2,57,295,False,False
2023-11-09T15:04:34.930000Z,https://dmiagrp.com/bnc/,dmiagrp.com,2004-05-13T10:35:18Z,2023-05-14T10:52:24Z,True,True,False,True,2,57,295,False,False
2023-11-09T15:04:34.914000Z,https://dmiagrp.com/cs,dmiagrp.com,2004-05-13T10:35:18Z,2023-05-14T10:52:24Z,True,True,False,True,2,57,91,False,False
2023-11-09T14:27:54.829000Z,https://pnitqbmnea.wixsite.com/my-site,pnitqbmnea.wixsite.com,2012-05-08T23:35:02Z,2023-05-09T12:27:01Z,False,True,True,True,2,430,230,False,True
2023-11-09T13:57:40.569000Z,https://dhlposty.life/take,dhlposty.life,2023-11-04T08:32:09Z,2023-11-09T08:32:42Z,True,False,False,False,0,-2,-2,False,False
2023-11-09T13:42:35.454000Z,https://dmiagrp.com/bs/,dmiagrp.com,2004-05-13T10:35:18Z,2023-05-14T10:52:24Z,True,True,False,True,2,57,60,False,False
2023-11-09T13:42:35.409000Z,https://atpost.wiki/at,atpost.wiki,2023-11-09T06:17:27Z,2023-11-09T06:27:13Z,True,False,False,False,0,-2,-2,False,False
2023-11-09T13:42:35.308000Z,https://linkr.it/1Ia668,atpost.wiki,2023-11-09T06:17:27Z,2023-11-09T06:27:13Z,True,False,False,False,0,-2,-2,False,False
2023-11-09T13:27:28.705000Z,https://fmemoz.za.com/,fmemoz.za.com,1998-03-24T05:00:00Z,2022-09-17T16:20:53Z,True,True,False,True,2,5,10,False,True
2023-11-09T13:27:28.593000Z,https://huuuytttf.web.app/zscolwviai,huuuytttf.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,24,False,True
2023-11-09T12:57:08.546000Z,https://sjhjg5vcx.firebaseapp.com/pwr,sjhjg5vcx.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,11,False,True
2023-11-09T12:41:31.957000Z,https://sjvidy3tav.firebaseapp.com/pwr,sjvidy3tav.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,11,False,True
2023-11-09T12:41:31.910000Z,https://gyyyttrrg.firebaseapp.com/zscolwviai,gyyyttrrg.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,11,False,True
2023-11-09T12:41:31.774000Z,https://sjk5hjtyc.firebaseapp.com/qml,sjk5hjtyc.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,11,False,True
2023-11-09T12:41:31.702000Z,https://huuuytttf.firebaseapp.com/zscolwviai,huuuytttf.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,11,False,True
2023-11-09T12:26:22.913000Z,https://tarif-bank-bni.updetterbaru.com/,tarif-bank-bni.updetterbaru.com,2023-04-05T18:07:33Z,2023-04-05T18:08:30Z,True,False,False,True,1,-1,51,False,True
2023-11-09T12:11:17.582000Z,https://www.rakutun-co-jp.zgzg.cloud/caesaroyn.php/,www.rakutun-co-jp.zgzg.cloud,2022-11-26T17:58:45.063Z,2023-10-28T05:51:29.528Z,True,False,False,False,0,-2,-2,False,True
2023-11-09T12:03:09.089000Z,https://bafybeicmwkeqes6jt6zmrrtuqbexxyma365t7765ffzlzoovw5s6qjm7ii.ipfs.dweb.link/,bafybeicmwkeqes6jt6zmrrtuqbexxyma365t7765ffzlzoovw5s6qjm7ii.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,55,False,True
2023-11-09T12:03:05.051000Z,https://proampac.lotesalaventa.com/i/e.html?u=flymadinah.com/dina/bbnngfggdg/Y29sbGVjdG9yc0Bwcm9hbXBhYy5jb20=Tta3wIxFDsuYHtTUmJAkNA5AHwSoaDIUdw0aDJRldqcQ6PcHn4zs5nEgfcctVPlV?dgtw5&u=flymadinah.com/dina/bbnngfggdg/Y29sbGVjdG9yc0Bwcm9hbXBhYy5jb20=YLZ6Wh7cLHSu62i14JeS94IdjVLOb1W4sXYmOhAHFqq1NdxxmeNS2uwkifsTSJFT?dgtw5&u=flymadinah.com/dina/bbnngfggdg/Y29sbGVjdG9yc0Bwcm9hbXBhYy5jb20=,proampac.lotesalaventa.com,2022-11-30T12:06:50Z,2022-11-30T12:08:10Z,True,False,False,True,2,27,48,False,True
2023-11-09T12:03:04.938000Z,https://lotesalaventa.com/lot/red.php?email=3mail@b.c&base_url=*.lotesalaventa.com&u=flymadinah.com/dina/bbnngfggdg/Y29sbGVjdG9yc0Bwcm9hbXBhYy5jb20=,lotesalaventa.com,2022-11-30T12:06:50Z,2022-11-30T12:08:10Z,True,False,False,True,2,27,48,False,False
2023-11-09T12:03:04.587000Z,https://location.login-col.com/l/r2jz/,location.login-col.com,2023-11-01T21:28:20Z,2023-11-03T15:47:25Z,True,False,False,False,0,-2,-2,False,True
2023-11-09T12:03:04.325000Z,https://mail.login-col.com/l/r2jz/,mail.login-col.com,2023-11-01T21:28:20Z,2023-11-03T15:47:25Z,True,False,False,False,0,-2,-2,False,True
2023-11-09T12:02:58.304000Z,https://renerape.wwwaz1-ss109.a2hosted.com/index.php/,renerape.wwwaz1-ss109.a2hosted.com,2013-10-29T16:26:23Z,2023-09-30T06:29:02Z,False,True,False,True,2,64,390,False,True
2023-11-09T12:02:57.230000Z,https://lamonaca.org/wordpress/a/,lamonaca.org,2012-01-19T13:46:32Z,2022-10-26T11:06:58Z,True,True,False,True,2,268,314,False,False
2023-11-09T12:02:54.257000Z,https://alihk.steamproxy.vip/,alihk.steamproxy.vip,2022-04-12T02:12:13Z,2023-03-22T02:03:11Z,True,True,False,True,2,1371,425,False,True
2023-11-09T12:02:53.293000Z,https://bancolombia.com-h111.repl.co/,bancolombia.com-h111.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,39,False,True
2023-11-09T12:02:52.239000Z,https://www.verificalos.one/,www.verificalos.one,2023-10-09T20:56:07Z,2023-10-14T20:56:08Z,True,False,False,False,0,-2,-2,False,True
2023-11-09T12:02:51.999000Z,https://www.fbb-marrket-place-item2462473587363422856545423.elwafaaeg.com/,www.fbb-marrket-place-item2462473587363422856545423.elwafaaeg.com,2022-06-01T14:28:04Z,2023-05-03T12:07:29Z,True,False,False,True,2,4,20,False,True
2023-11-09T12:02:51.875000Z,https://fbb-marrket-place-item2462473587363422856545423.elwafaaeg.com/,fbb-marrket-place-item2462473587363422856545423.elwafaaeg.com,2022-06-01T14:28:04Z,2023-05-03T12:07:29Z,True,False,False,True,2,4,20,False,True
2023-11-09T12:02:51.759000Z,https://renerape.wwwaz1-ss109.a2hosted.com/login/invalid.php/,renerape.wwwaz1-ss109.a2hosted.com,2013-10-29T16:26:23Z,2023-09-30T06:29:02Z,False,True,False,True,2,64,384,False,True
2023-11-09T12:02:50.667000Z,https://soporte-microsoft--soporte-microso.repl.co/Teamsoft-Account-Review-Indentify-Us7aftGkIOLag387jYV783njrgHJUvmm0L88SKDnn66ppxnUS3I589SSN38400SSXBQ512US7-48SASD388XB36bdi885tBU5a/index.php,soporte-microsoft--soporte-microso.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,77,False,True
2023-11-09T12:02:50.043000Z,https://confirm-address.com/,confirm-address.com,2023-11-02T13:02:55Z,2023-11-02T13:02:55Z,True,False,False,False,0,-2,-2,True,False
2023-11-09T12:02:49.550000Z,https://code-caroupays.web.app/dbs/index.html,code-caroupays.web.app,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,False,True,True,True,2,12,22,False,True
2023-11-09T12:02:49.412000Z,https://ipfs.io/ipfs/bafybeihhv5gckm6ndro37axewvvupvtbztlfripcndgopo7be5kai77owe/@kingjaja-2nd.html,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,199,False,False
2023-11-09T12:02:48.683000Z,https://servicecsapl14.duckdns.org/public/?star=&bn=59518330;adfibeg=0;cdata=ayC9b5hvZ1AIeDMCPaGhV-auuVGEQp-EoEYTic29rYt60NIpauA3DBGThkn1BGSWsZbYGFZvI2x2uYQM2OjOe8HzWJ8iG5IJUAdX0oh8gbYJDwKV3Zer3KOqHP0Hw-58iEuqLeHpWrTS8jGNOER09GiyhGW51cr50;CREFURL=https://mail.yahoo.com;C=1?=29014462,servicecsapl14.duckdns.org,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,True,True,True,True,2,41,93,False,True
2023-11-09T12:02:48.444000Z,https://code-caroupays.web.app/,code-caroupays.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,22,False,True
2023-11-09T12:02:46.783000Z,https://support.us-jlif.us/l/r2jz,support.us-jlif.us,2023-11-04T22:43:49Z,2023-11-04T22:47:15Z,True,False,False,False,0,-2,-2,False,True
2023-11-09T12:02:46.414000Z,https://findmy.tfh-lost.biz/l/r2jz,findmy.tfh-lost.biz,2023-11-01T22:55:52Z,2023-11-06T22:55:52Z,True,False,False,False,0,-2,-2,False,True
2023-11-09T12:02:45.358000Z,https://qr-code-carousellers.web.app/dbs/index.html,qr-code-carousellers.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,22,False,True
2023-11-09T12:02:40.256000Z,https://prestashop-153559-0.cloudclusters.net/icici-kyc/,prestashop-153559-0.cloudclusters.net,2018-11-30T03:24:11Z,2021-10-29T06:41:07Z,True,True,False,True,2,54,47,False,True
2023-11-09T12:02:38.146000Z,https://aqrt548bn7i4ex.azureedge.net/8114/,aqrt548bn7i4ex.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
2023-11-09T12:02:35.742000Z,https://www.compra-bancolombia99.zya.me/,www.compra-bancolombia99.zya.me,2021-09-01T17:30:39Z,2023-04-29T20:55:33Z,True,True,False,True,2,44,5,False,True
2023-11-09T12:02:35.497000Z,https://monsieurvtc.com/JvGO3fixedcXsAFz843khjOEQVDRmy/kiFuLnZL1t/3885sfmaxgen-pgx-ifxSeesmisxhket.comsf-1MC4w/,monsieurvtc.com,2015-06-15T15:10:59Z,2023-06-16T07:26:34Z,True,False,False,True,2,47,31,False,False
2023-11-09T12:02:34.765000Z,https://quick-form-appeal-4938f.surge.sh/,quick-form-appeal-4938f.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-09T12:02:34.276000Z,https://offers-ptclnetpk.serveirc.com/offers/update,offers-ptclnetpk.serveirc.com,2000-08-01T02:00:35Z,2022-01-13T00:35:36Z,True,True,False,True,2,228,209,False,True
2023-11-09T12:02:34.154000Z,https://oneshop-dz.com/rer.htm,oneshop-dz.com,2022-07-25T15:02:04Z,2022-08-08T02:21:09Z,True,False,False,True,2,1005,418,False,False
2023-11-09T12:02:34.034000Z,https://bafybeiartb3nmtjqsywpw4ruw2pu5rluoac5ncwylfksynm5tevhk6qnti.ipfs.dweb.link/indexmondayblessingmony.html,bafybeiartb3nmtjqsywpw4ruw2pu5rluoac5ncwylfksynm5tevhk6qnti.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,39,False,True
2023-11-09T12:02:30.786000Z,https://swamyarts.com/wp-content/updates/linkedln/index.php/,swamyarts.com,2022-12-04T14:44:24Z,2022-12-20T07:00:07Z,True,True,False,True,1,-1,6,False,False
2023-11-09T12:02:30.199000Z,https://pinkalsoblue.com/irsus/home.html?resource_url=https://sa.www4.irs.gov/irfof/lang/en/irfofgetstatus.jsp=45845&session=8614,pinkalsoblue.com,2018-10-07T18:44:31Z,2023-09-10T19:59:02Z,True,True,False,True,2,49,60,False,False
2023-11-09T12:02:30.082000Z,https://wordpress-1161160-4048683.cloudwaysapps.com/sys/2839073f515abb3/region.php,wordpress-1161160-4048683.cloudwaysapps.com,2012-01-04T12:17:34Z,2022-09-12T18:44:13Z,True,True,True,True,2,2209,1436,False,True
2023-11-09T12:02:29.346000Z,https://rb.gy/w541kv,tonlinew.s3.amazonaws.com,2005-08-18T02:10:45Z,2022-10-03T22:00:06Z,True,True,True,True,2,509,88,False,True
2023-11-09T12:02:29.220000Z,https://tonlinew.s3.amazonaws.com/index.htm,tonlinew.s3.amazonaws.com,2005-08-18T02:10:45Z,2022-10-03T22:00:06Z,True,True,True,True,2,509,85,False,True
2023-11-09T12:02:27.553000Z,https://bafybeicjopkqemb7xkiqu2qita5htvtyzrst3nhahf5d73hojdu3as5q44.ipfs.dweb.link/dhl.html,bafybeicjopkqemb7xkiqu2qita5htvtyzrst3nhahf5d73hojdu3as5q44.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,138,False,True
2023-11-09T12:02:26.794000Z,https://xlink.vn/rc3tmt43,support-45098ey.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-09T12:02:26.423000Z,https://bafybeicbf5vcy43mclk25ih2ti4lmfxtxmmcci2km474k2qpe3spdu7i2e.ipfs.cf-ipfs.com/megatrodhl.html,bafybeicbf5vcy43mclk25ih2ti4lmfxtxmmcci2km474k2qpe3spdu7i2e.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,46,False,True
2023-11-09T12:02:26.036000Z,https://cloudflare-ipfs.com/ipfs/bafybeicg75qsvy3lcygkgfmbtiycmylsciuo3zujotnagiwgjubyv2nrry/?data=U1BpbGxhaUBrb2Nrdy5jb20=&subf=Transport-Label.pdf&file=Waybill.pdf,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,366,False,False
2023-11-09T12:02:25.641000Z,https://recovering-d9845e.surge.sh/,recovering-d9845e.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-09T12:02:24.887000Z,https://y0d9dpyebmzbui.azureedge.net/8114/,y0d9dpyebmzbui.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
2023-11-09T12:02:24.499000Z,https://bafybeibc6euxsowco4dy3tccoefw753frdsflcg7scowuxgpgjpz645hn4.ipfs.cf-ipfs.com/klady1transpoDhl.html,bafybeibc6euxsowco4dy3tccoefw753frdsflcg7scowuxgpgjpz645hn4.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,46,False,True
2023-11-09T12:02:24.119000Z,https://facebo00k10.blogspot.cz/?m=1,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:23.996000Z,https://facebo00k10.blogspot.sk/,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:23.871000Z,https://facebo00k10.blogspot.com/?m=1,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:23.746000Z,https://facebo00k10.blogspot.kr/?m=1,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:23.619000Z,https://facebo00k10.blogspot.is/?m=1,facebo00k10.blogspot.com,2000-07-31t21:38:58z,2023-06-29t10:00:58z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:23.495000Z,https://facebo00k10.blogspot.com.ee/?m=1,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:23.367000Z,https://facebo00k10.blogspot.no/?m=1,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:23.235000Z,https://xlink.vn/wanr7k43,busines-appealeation-54980e.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-09T12:02:22.974000Z,https://bafybeidwaf674yr5lzvlej54on2q3hh25xss5yrkit4a5i55bhwwzfxegm.ipfs.cf-ipfs.com/newfile.html,bafybeidwaf674yr5lzvlej54on2q3hh25xss5yrkit4a5i55bhwwzfxegm.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,160,False,True
2023-11-09T12:02:22.305000Z,https://facebo00k10.blogspot.ca/?m=1,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:22.158000Z,https://facebo00k10.blogspot.fr/,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:21.944000Z,https://facebo00k10.blogspot.sg/,facebo00k10.blogspot.com,2000-07-31t21:38:58z,2023-06-29t10:00:58z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:21.832000Z,https://facebo00k10.blogspot.co.uk/,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:21.144000Z,https://thebetterhalfmn.com/today/update/Crypt/?email=3mail@b.c,thebetterhalfmn.com,2021-09-23T16:21:20Z,2023-09-24T16:47:48Z,True,True,False,True,2,128,112,False,False
2023-11-09T12:02:20.225000Z,https://reappeal-data-case0945.surge.sh/,reappeal-data-case0945.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-09T12:02:20.100000Z,https://cloudflare-ipfs.com/ipfs/bafybeiaxrveozfxdrqagpebe2mpiug55lig7eaagwd7dvb5banwsronwjq,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,73,False,False
2023-11-09T12:02:18.895000Z,https://mqh.wyy.mybluehost.me/PostFinance-Ch2/PostFinance-CHH/home/sms2.html,mqh.wyy.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,130,False,True
2023-11-09T12:02:18.760000Z,https://mqh.wyy.mybluehost.me/PostFinance-Ch2/PostFinance-CHH/home/sms.html,mqh.wyy.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,130,False,True
2023-11-09T12:02:18.622000Z,https://mqh.wyy.mybluehost.me/PostFinance-Ch2/PostFinance-CHH/home/phone.html,mqh.wyy.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,130,False,True
2023-11-09T12:02:18.487000Z,https://mqh.wyy.mybluehost.me/PostFinance-Ch2/PostFinance-CHH/home/info.html,mqh.wyy.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,181,False,True
2023-11-09T12:02:18.350000Z,https://mqh.wyy.mybluehost.me/PostFinance-Ch2/PostFinance-CHH/home/,mqh.wyy.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,165,False,True
2023-11-09T12:02:16.672000Z,https://facebo00k10.blogspot.com.mt/,facebo00k10.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,152,False,True
2023-11-09T12:02:16.427000Z,https://ipfs.io/ipfs/bafkreihtdo67csncliojpvaefgmxexloibvqdiglmcalorrwyckzzk3tei,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,35,False,False
2023-11-09T12:02:14.785000Z,https://register.tactolympiads.com/fb,register.tactolympiads.com,2021-04-24T05:36:24Z,2023-04-23T08:56:37Z,True,True,False,True,2,47,247,False,True
2023-11-09T12:02:13.771000Z,https://erwxmn.convertbuilder.com/,erwxmn.convertbuilder.com,2018-04-11T21:26:49Z,2023-03-12T06:15:51Z,False,True,False,True,2,592,60,False,True
2023-11-09T12:02:13.664000Z,https://ir.uv.es/3e6vPXJ,erwxmn.convertbuilder.com,2018-04-11T21:26:49Z,2023-03-12T06:15:51Z,False,True,False,True,2,592,60,False,True
2023-11-09T12:02:13.445000Z,https://barclays-net-chat.com/,barclays-net-chat.com,2023-11-09T11:16:07Z,2023-11-09T11:16:07Z,True,False,False,False,0,-2,-2,True,False
2023-11-09T12:02:13.089000Z,https://f005.backblazeb2.com/file/single-lifeme/onefile.html,f005.backblazeb2.com,2016-07-13T19:55:52Z,2023-06-13T19:29:07Z,True,True,True,True,2,4,67,False,True
2023-11-09T12:02:12.247000Z,https://greatchitra.github.io/Netflix-Clone-main,greatchitra.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,False,True,True,True,2,148,143,False,True
2023-11-09T11:58:58.496000Z,https://swiss.post.ch.id5854717.com/,swiss.post.ch.id5854717.com,2023-10-11T03:31:47Z,2023-10-11T03:31:48Z,True,False,False,False,0,-2,-2,False,True
2023-11-09T11:58:58.482000Z,https://dhltracking-parcels.myvnc.com/dh/dhl/home,dhltracking-parcels.myvnc.com,2001-06-01T21:14:31Z,2022-01-13T00:35:57Z,True,True,False,True,2,47,5,False,True
2023-11-09T11:58:58.468000Z,https://dev-kkaspx.pantheonsite.io/,dev-kkaspx.pantheonsite.io,2016-01-29T00:01:14Z,2023-01-02T22:19:16Z,True,True,False,True,2,48,115,False,True
2023-11-09T11:58:58.454000Z,https://new.express.adobe.com/webpage/EVOcHxYadX2h5,new.express.adobe.com,1986-11-17T05:00:00Z,2023-09-26T06:33:04Z,True,True,True,True,2,404,221,False,True
2023-11-09T11:58:58.441000Z,https://new.express.adobe.com/webpage/KupFJUCH3NiIv,new.express.adobe.com,1986-11-17T05:00:00Z,2023-09-26T06:33:04Z,True,True,True,True,2,404,164,False,True
2023-11-09T11:25:53.475000Z,https://bpost-be.cc/be,bpost-be.cc,2023-11-08T12:22:57Z,2023-11-08T12:22:57Z,True,False,False,False,0,-2,-2,False,False
2023-11-09T11:10:51.030000Z,https://sjia4vyta.web.app/qml,sjia4vyta.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,24,False,True
2023-11-09T10:58:38.391000Z,https://usplap.com/,usplap.com,2023-11-08T09:15:13Z,2023-11-08T09:15:13Z,True,False,False,False,0,-2,-2,True,False
2023-11-09T10:58:38.384000Z,https://usploe.com/,usploe.com,2023-11-08T09:15:13Z,2023-11-08T09:15:13Z,True,False,False,False,0,-2,-2,True,False
2023-11-09T10:58:38.329000Z,https://usps-cc.com/,usps-cc.com,2023-11-07T10:23:27Z,2023-11-07T10:25:50Z,True,False,False,False,0,-2,-2,True,False
2023-11-09T10:58:38.315000Z,https://usps-oop.com/,usps-oop.com,2023-11-08T08:49:19Z,2023-11-08T08:49:19Z,True,False,False,False,0,-2,-2,True,False
